id,upname,name,zipcode,department_id,region_id,longitude,latitude
380,SAINT-ETIENNE-SUR-CHALARONNE,Saint-Étienne-sur-Chalaronne,01140,1,82,4.86667,46.15
381,BOHAS-MEYRIAT-RIGNAT,Bohas-Meyriat-Rignat,01250,1,82,5.4,46.1333
382,CHEVRY,Chevry,01170,1,82,6.03333,46.2833
383,FAREINS,Fareins,01480,1,82,4.76667,46.0167
384,GORREVOD,Gorrevod,01190,1,82,4.95,46.4167
385,VALEINS,Valeins,01140,1,82,4.86667,46.1167
386,VIEU-D'IZENAVE,Vieu-d'Izenave,01430,1,82,5.53333,46.0833
387,TOUSSIEUX,Toussieux,01600,1,82,4.83333,45.9667
388,ARBIGNY,Arbigny,01190,1,82,4.96667,46.4667
389,MALAFRETAZ,Malafretaz,01340,1,82,5.15,46.3167
390,SAMOGNAT,Samognat,01580,1,82,5.58333,46.25
391,CRAS-SUR-REYSSOUZE,Cras-sur-Reyssouze,01340,1,82,5.16667,46.3
392,MESSIMY-SUR-SAONE,Messimy-sur-Saône,01480,1,82,4.76473,46.0484
393,POUGNY,Pougny,01550,1,82,5.95,46.1333
394,SANDRANS,Sandrans,01400,1,82,4.98333,46.0667
395,PONT-DE-VEYLE,Pont-de-Veyle,01290,1,82,4.88333,46.2667
396,MIJOUX,Mijoux,01170,1,82,6,46.3667
397,SAINT-JEAN-DE-GONVILLE,Saint-Jean-de-Gonville,01630,1,82,5.95,46.2167
398,SAINT-ANDRE-LE-BOUCHOUX,Saint-André-le-Bouchoux,01240,1,82,5.08333,46.1167
399,CHANEINS,Chaneins,01990,1,82,4.85,46.1
400,JOYEUX,Joyeux,01800,1,82,5.1,45.95
401,TRAMOYES,Tramoyes,01390,1,82,4.96667,45.8667
402,BIZIAT,Biziat,01290,1,82,4.93333,46.2167
403,IZENAVE,Izenave,01430,1,82,5.53333,46.0333
404,BELMONT-LUTHEZIEU,Belmont-Luthézieu,01260,1,82,5.66167,45.8795
405,ARBENT,Arbent,01100,1,82,5.68333,46.3
406,SUTRIEU,Sutrieu,01260,1,82,5.65,45.95
407,SERRIERES-DE-BRIORD,Serrières-de-Briord,01470,1,82,5.45445,45.8081
408,ARANC,Aranc,01110,1,82,5.5,46
409,CHALEY,Chaley,01230,1,82,5.53333,45.95
410,CURCIAT-DONGALON,Curciat-Dongalon,01560,1,82,5.15,46.4667
411,LOYETTES,Loyettes,01360,1,82,5.2,45.7667
412,GEX,Gex,01170,1,82,6.06667,46.3333
413,COURTES,Courtes,01560,1,82,5.1,46.4667
414,BEREZIAT,Béréziat,01340,1,82,5.05,46.3667
415,LAPEYROUSE,Lapeyrouse,01330,1,82,4.96667,45.9833
416,APREMONT,Apremont,01100,1,82,5.65833,46.2083
417,VILLIEU-LOYES-MOLLON,Villieu-Loyes-Mollon,01800,1,82,5.22223,45.9206
418,LEYMENT,Leyment,01150,1,82,5.3,45.9167
419,ETREZ,Étrez,01340,1,82,5.18333,46.3333
420,GERCY,Gercy,02140,2,94,3.86667,49.8167
421,VILLEMONTOIRE,Villemontoire,02210,2,94,3.33333,49.3
422,BRANCOURT-LE-GRAND,Brancourt-le-Grand,02110,2,94,3.38333,49.9667
423,LICY-CLIGNON,Licy-Clignon,02810,2,94,3.26667,49.1
424,PROISY,Proisy,02120,2,94,3.73333,49.9
425,CHAMBRY,Chambry,02000,2,94,3.65,49.6
426,MONT-SAINT-JEAN,Mont-Saint-Jean,02360,2,94,4.2,49.7833
427,MORGNY-EN-THIERACHE,Morgny-en-Thiérache,02360,2,94,4.06667,49.7667
428,MESNIL-SAINT-LAURENT,Mesnil-Saint-Laurent,02720,2,94,3.35,49.8333
429,ANNOIS,Annois,02480,2,94,3.16667,49.7167
430,BRUNEHAMEL,Brunehamel,02360,2,94,4.18333,49.7667
431,AUDIGNICOURT,Audignicourt,02300,2,94,3.13333,49.4833
432,MONTIGNY-SUR-CRECY,Montigny-sur-Crécy,02270,2,94,3.58333,49.7167
433,LOR,Lor,02190,2,94,4.05,49.5333
434,CHIVRES-EN-LAONNOIS,Chivres-en-Laonnois,02350,2,94,3.85,49.6333
435,SAINT-GOBAIN,Saint-Gobain,02410,2,94,3.38333,49.6
436,UGNY-LE-GAY,Ugny-le-Gay,02300,2,94,3.16667,49.6667
437,HAPPENCOURT,Happencourt,02480,2,94,3.18333,49.7833
438,PROUVAIS,Prouvais,02190,2,94,3.98333,49.4667
439,AZY-SUR-MARNE,Azy-sur-Marne,02400,2,94,3.36667,49
440,TERNY-SORNY,Terny-Sorny,02880,2,94,3.36667,49.45
441,DROIZY,Droizy,02210,2,94,3.38333,49.2833
442,PIGNICOURT,Pignicourt,02190,2,94,4.03333,49.4167
443,MOUSSY-VERNEUIL,Moussy-Verneuil,02160,2,94,3.63333,49.4167
444,AGUILCOURT,Aguilcourt,02190,2,94,3.96667,49.4
445,MONTAIGU,Montaigu,02820,2,94,3.83333,49.5333
446,MOULINS,Moulins,02160,2,94,3.68333,49.4167
447,SAULCHERY,Saulchery,02310,2,94,3.3,48.9833
448,NANTEUIL-LA-FOSSE,Nanteuil-la-Fosse,02880,2,94,3.45,49.4333
449,GUIGNICOURT,Guignicourt,02190,2,94,3.96667,49.4333
450,BUCY-LE-LONG,Bucy-le-Long,02880,2,94,3.38333,49.4
451,LONGPONT,Longpont,02600,2,94,3.21667,49.2667
452,MONTGOBERT,Montgobert,02600,2,94,3.15,49.3
453,NOIRCOURT,Noircourt,02340,2,94,4.1,49.6667
454,ROZET-SAINT-ALBIN,Rozet-Saint-Albin,02210,2,94,3.3,49.2
455,CHIVY-LES-ETOUVELLES,Chivy-lès-Étouvelles,02000,2,94,3.58333,49.5167
456,CHAVONNE,Chavonne,02370,2,94,3.56667,49.4
457,ARTONGES,Artonges,02330,2,94,3.55,48.9333
458,OISY,Oisy,02450,2,94,3.66667,50.0167
459,JUVIGNY,Juvigny,02880,2,94,3.31667,49.45
460,MARCHAIS-EN-BRIE,Marchais-en-Brie,02540,2,94,3.48333,48.8833
461,BOUCONVILLE-VAUCLAIR,Bouconville-Vauclair,02860,2,94,3.75556,49.4656
462,LA BOUTEILLE,Bouteille,02140,2,94,3.96667,49.8667
463,LY-FONTAINE,Ly-Fontaine,02440,2,94,3.3,49.7167
464,LOGNY-LES-AUBENTON,Logny-lès-Aubenton,02500,2,94,4.2,49.8333
465,CUIRIEUX,Cuirieux,02350,2,94,3.81667,49.6833
466,IRON,Iron,02510,2,94,3.66667,49.95
467,JONCOURT,Joncourt,02420,2,94,3.3,49.95
468,EFFRY,Effry,02500,2,94,4,49.9333
469,JUMIGNY,Jumigny,02160,2,94,3.71667,49.4167
470,CHAOURSE,Chaourse,02340,2,94,4,49.7
471,SAINT-REMY-BLANZY,Saint-Rémy-Blanzy,02210,2,94,3.3,49.2333
472,BEAUMONT-EN-BEINE,Beaumont-en-Beine,02300,2,94,3.13333,49.7
473,LE PLESSIER-HULEU,Plessier-Huleu,02210,2,94,3.35,49.2333
474,ESTREES,Estrées,02420,2,94,3.28333,49.9667
475,BAULNE-EN-BRIE,Baulne-en-Brie,02330,2,94,3.61667,48.9833
476,GUIVRY,Guivry,02300,2,94,3.11667,49.65
477,VARISCOURT,Variscourt,02190,2,94,3.98333,49.4167
478,CHATILLON-SUR-OISE,Châtillon-sur-Oise,02240,2,94,3.4,49.7833
479,SOISSONS,Soissons,02200,2,94,3.33333,49.3667
480,BRAY-SAINT-CHRISTOPHE,Bray-Saint-Christophe,02480,2,94,3.15,49.7667
481,LE HERIE-LA-VIEVILLE,Hérie-la-Viéville,02120,2,94,3.63333,49.8167
482,AUBENTON,Aubenton,02500,2,94,4.2,49.8333
483,BRAYE,Braye,02880,2,94,3.36667,49.4333
484,BRISSAY-CHOIGNY,Brissay-Choigny,02240,2,94,3.36667,49.7167
485,REMAUCOURT,Remaucourt,02100,2,94,3.33333,49.9
486,SERAUCOURT-LE-GRAND,Seraucourt-le-Grand,02790,2,94,3.21667,49.7833
487,BERRY-AU-BAC,Berry-au-Bac,02190,2,94,3.9,49.4
488,VIVAISE,Vivaise,02870,2,94,3.56667,49.6167
489,PROVISEUX-ET-PLESNOY,Proviseux-et-Plesnoy,02190,2,94,4,49.4667
490,CAUMONT,Caumont,02300,2,94,3.18333,49.6167
491,VILLERS-LE-SEC,Villers-le-Sec,02240,2,94,3.5,49.7833
492,VICHEL-NANTEUIL,Vichel-Nanteuil,02210,2,94,3.28333,49.1833
493,ROMERY,Romery,02120,2,94,3.73333,49.9
494,FONTAINE-LES-CLERCS,Fontaine-lès-Clercs,02680,2,94,3.21667,49.8
495,CHERY-LES-POUILLY,Chéry-lès-Pouilly,02000,2,94,3.6,49.65
496,PITHON,Pithon,02480,2,94,3.1,49.75
497,BEAURIEUX,Beaurieux,02160,2,94,3.73333,49.4
498,SINCENY,Sinceny,02300,2,94,3.25,49.6
499,BOUFFIGNEREUX,Bouffignereux,02160,2,94,3.85,49.3667
500,SAINT-GENGOULPH,Saint-Gengoulph,02810,2,94,3.21667,49.1167
501,PARGNY-LES-BOIS,Pargny-les-Bois,02270,2,94,3.61667,49.7167
502,MONTIGNY-L'ALLIER,Montigny-l'Allier,02810,2,94,3.1,49.1167
503,BEUVARDES,Beuvardes,02130,2,94,3.48333,49.15
504,CUISSY-ET-GENY,Cuissy-et-Geny,02160,2,94,3.7,49.4167
505,REUILLY-SAUVIGNY,Reuilly-Sauvigny,02850,2,94,3.55,49.0667
506,VAILLY-SUR-AISNE,Vailly-sur-Aisne,02370,2,94,3.51667,49.4167
507,BIEVRES,Bièvres,02860,2,94,3.71667,49.5
508,BERNY-RIVIERE,Berny-Rivière,02290,2,94,3.15,49.4167
509,PERLES,Perles,02160,2,94,3.65,49.3167
510,FONTENELLE-EN-BRIE,Fontenelle-en-Brie,02540,2,94,3.48333,48.9167
511,NEUFLIEUX,Neuflieux,02300,2,94,3.16667,49.6
512,SAINTE-CROIX,Sainte-Croix,02820,2,94,3.78333,49.4833
513,PARGNY-LA-DHUYS,Pargny-la-Dhuys,02330,2,94,3.55,48.95
514,BRENELLE,Brenelle,02220,2,94,3.53333,49.3667
515,URVILLERS,Urvillers,02690,2,94,3.31667,49.7833
516,LAVERSINE,Laversine,02600,2,94,3.16667,49.35
517,ORIGNY-SAINTE-BENOITE,Origny-Sainte-Benoite,02390,2,94,3.5,49.8333
518,CUIRY-HOUSSE,Cuiry-Housse,02220,2,94,3.48333,49.3
519,LA NEUVILLE-LES-DORENGT,Neuville-lès-Dorengt,02450,2,94,3.68333,49.9667
520,BLANZY-LES-FISMES,Blanzy-lès-Fismes,02160,2,94,3.66667,49.3333
521,HARGICOURT,Hargicourt,02420,2,94,3.18,49.9623
522,VILLERS-SUR-FERE,Villers-sur-Fère,02130,2,94,3.53333,49.1833
523,LA HERIE,Hérie,02500,2,94,4.05,49.8833
524,BONNESVALYN,Bonnesvalyn,02400,2,94,3.31667,49.1167
525,HAUTION,Haution,02140,2,94,3.83333,49.85
526,BERZY-LE-SEC,Berzy-le-Sec,02200,2,94,3.31667,49.3333
527,LA VALLEE-AU-BLE,Vallée-au-Blé,02140,2,94,3.78333,49.8667
528,LE CATELET,Catelet,02420,2,94,3.25,50
529,GIZY,Gizy,02350,2,94,3.76667,49.6
530,SAINT-ALGIS,Saint-Algis,02260,2,94,3.81667,49.8833
531,SAINT-AUBIN,Saint-Aubin,02300,2,94,3.18333,49.5167
532,BANCIGNY,Bancigny,02140,2,94,4.01667,49.8
533,VILLENEUVE-SUR-FERE,Villeneuve-sur-Fère,02130,2,94,3.46667,49.1833
534,FLEURY,Fleury,02600,2,94,3.15639,49.2581
535,QUINCY-SOUS-LE-MONT,Quincy-sous-le-Mont,02220,2,94,3.55,49.3
536,BESNY-ET-LOIZY,Besny-et-Loizy,02870,2,94,3.58333,49.6
537,CHERY-LES-ROZOY,Chéry-lès-Rozoy,02360,2,94,4.08333,49.7167
538,CHAUNY,Chauny,02300,2,94,3.21667,49.6167
539,SOMMETTE-EAUCOURT,Sommette-Eaucourt,02480,2,94,3.11667,49.7333
540,LIERVAL,Lierval,02860,2,94,3.61667,49.4833
541,CHEZY-SUR-MARNE,Chézy-sur-Marne,02570,2,94,3.36667,48.9833
542,OULCHES-LA-VALLEE-FOULON,Oulches-la-Vallée-Foulon,02160,2,94,3.75,49.4333
543,ANIZY-LE-CHATEAU,Anizy-le-Château,02320,2,94,3.45,49.5
544,MAIZY,Maizy,02160,2,94,3.73333,49.3833
545,FOURDRAIN,Fourdrain,02870,2,94,3.46667,49.6
546,NAMPTEUIL-SOUS-MURET,Nampteuil-sous-Muret,02200,2,94,3.41667,49.3
547,URCEL,Urcel,02000,2,94,3.55,49.5
548,LOUATRE,Louâtre,02600,2,94,3.25,49.25
549,BARZY-EN-THIERACHE,Barzy-en-Thiérache,02170,2,94,3.75,50.0333
550,CONDE-EN-BRIE,Condé-en-Brie,02330,2,94,3.55,49
551,DAMPLEUX,Dampleux,02600,2,94,3.15,49.25
552,SOMMELANS,Sommelans,02470,2,94,3.3,49.1333
553,PONTRUET,Pontruet,02490,2,94,3.23333,49.9
554,OIGNY-EN-VALOIS,Oigny-en-Valois,02600,2,94,3.13333,49.2167
555,LOUPEIGNE,Loupeigne,02130,2,94,3.53333,49.25
556,LHUYS,Lhuys,02220,2,94,3.55,49.2833
557,EPARCY,Éparcy,02500,2,94,4.06667,49.8667
558,LA CHAPELLE-MONTHODON,Chapelle-Monthodon,02330,2,94,3.63333,49.0167
559,MORSAIN,Morsain,02290,2,94,3.18333,49.45
560,JAULGONNE,Jaulgonne,02850,2,94,3.53333,49.0833
561,CHERMIZY-AILLES,Chermizy-Ailles,02860,2,94,3.73333,49.4667
562,BECQUIGNY,Becquigny,02110,2,94,3.46973,50.0173
563,FESTIEUX,Festieux,02840,2,94,3.75,49.5167
564,VILLERS-LES-GUISE,Villers-lès-Guise,02120,2,94,3.68333,49.9
565,NAMPCELLES-LA-COUR,Nampcelles-la-Cour,02140,2,94,4,49.7833
566,MONTIGNY-EN-ARROUAISE,Montigny-en-Arrouaise,02110,2,94,3.48333,49.9
567,BERRIEUX,Berrieux,02820,2,94,3.85,49.4833
568,CHIGNY,Chigny,02120,2,94,3.76667,49.9167
569,MURET-ET-CROUTTES,Muret-et-Crouttes,02210,2,94,3.41667,49.2833
570,FLAVIGNY-LE-GRAND-ET-BEAURAIN,Flavigny-le-Grand-et-Beaurain,02120,2,94,3.66473,49.8909
571,LAON,Laon,02000,2,94,3.61667,49.5667
572,SAINT-CLEMENT,Saint-Clément,02360,2,94,4.06667,49.7667
573,DERCY,Dercy,02270,2,94,3.68333,49.7
574,ANGUILCOURT-LE-SART,Anguilcourt-le-Sart,02800,2,94,3.43333,49.6833
575,VILLERS-EN-PRAYERES,Villers-en-Prayères,02160,2,94,3.66667,49.3833
576,CHALANDRY,Chalandry,02270,2,94,3.63333,49.6833
577,LAVAL-EN-LAONNOIS,Laval-en-Laonnois,02860,2,94,3.6,49.5
578,FRESSANCOURT,Fressancourt,02800,2,94,3.41667,49.6167
579,LE SOURD,Sourd,02140,2,94,3.75,49.8667
580,FONTAINE-NOTRE-DAME,Fontaine-Notre-Dame,02110,2,94,3.43333,49.8833
581,CHERY-CHARTREUVE,Chéry-Chartreuve,02220,2,94,3.61667,49.2667
582,MORTEFONTAINE,Mortefontaine,02600,2,94,3.07611,49.3317
583,SERAIN,Serain,02110,2,94,3.36667,50.0167
584,MAAST-ET-VIOLAINE,Maast-et-Violaine,02220,2,94,3.45,49.2833
585,NEUVILLE-SUR-AILETTE,Neuville-sur-Ailette,02860,2,94,3.7,49.4667
586,FRANCILLY-SELENCY,Francilly-Selency,02760,2,94,3.23333,49.85
587,BEZU-LE-GUERY,Bézu-le-Guéry,02310,2,94,3.23333,49.0167
588,MARLE,Marle,02250,2,94,3.76667,49.7333
589,LEME,Lemé,02140,2,94,3.76667,49.8333
590,CIERGES,Cierges,02130,2,94,3.6,49.1667
591,CRAONNE,Craonne,02160,2,94,3.78333,49.4333
592,COURTEMONT-VARENNES,Courtemont-Varennes,02850,2,94,3.55,49.0667
593,POMMIERS,Pommiers,02200,2,94,3.26667,49.4
594,GLAND,Gland,02400,2,94,3.46667,49.05
595,LANDOUZY-LA-COUR,Landouzy-la-Cour,02140,2,94,3.98333,49.85
596,MONTIGNY-LES-CONDE,Montigny-lès-Condé,02330,2,94,3.56667,48.9833
597,LEUILLY-SOUS-COUCY,Leuilly-sous-Coucy,02380,2,94,3.33333,49.4833
598,PLOISY,Ploisy,02200,2,94,3.3,49.3333
599,SERVAL,Serval,02160,2,94,3.68333,49.35
600,BILLY-SUR-OURCQ,Billy-sur-Ourcq,02210,2,94,3.3,49.2167
601,AMBRIEF,Ambrief,02200,2,94,3.4,49.3167
602,PRISCES,Prisces,02140,2,94,3.86667,49.7833
603,ROUPY,Roupy,02590,2,94,3.18333,49.8167
604,RONCHERES,Ronchères,02130,2,94,3.6,49.15
605,LUGNY,Lugny,02140,2,94,3.81667,49.7833
606,CHEZY-EN-ORXOIS,Chézy-en-Orxois,02810,2,94,3.18333,49.1333
607,DHUIZEL,Dhuizel,02220,2,94,3.61667,49.3667
608,ETAMPES-SUR-MARNE,Étampes-sur-Marne,02400,2,94,3.41667,49.0333
609,VAUX-EN-VERMANDOIS,Vaux-en-Vermandois,02590,2,94,3.15,49.8167
610,BOUE,Boué,02450,2,94,3.7,50.0167
611,LA FERE,Fère,02800,2,94,3.36667,49.6667
612,SAINT-MICHEL,Saint-Michel,02830,2,94,4.13333,49.9167
613,CASTRES,Castres,02680,2,94,3.23333,49.8
614,MESBRECOURT-RICHECOURT,Mesbrecourt-Richecourt,02270,2,94,3.55,49.7
615,BEUGNEUX,Beugneux,02210,2,94,3.41667,49.2333
616,CLERMONT-LES-FERMES,Clermont-les-Fermes,02340,2,94,3.95,49.6667
617,CONDREN,Condren,02700,2,94,3.28333,49.6167
618,FRANQUEVILLE,Franqueville,02140,2,94,3.80945,49.81
619,ARCY-SAINTE-RESTITUE,Arcy-Sainte-Restitue,02130,2,94,3.46667,49.25
620,BURELLES,Burelles,02140,2,94,3.9,49.7833
621,ROCOURT-SAINT-MARTIN,Rocourt-Saint-Martin,02210,2,94,3.38333,49.15
622,COMMENCHON,Commenchon,02300,2,94,3.16667,49.6333
623,VOULPAIX,Voulpaix,02140,2,94,3.83333,49.8333
624,BUCY-LES-CERNY,Bucy-lès-Cerny,02870,2,94,3.51667,49.5833
625,RENANSART,Renansart,02240,2,94,3.45,49.7167
626,PRESLES-ET-BOVES,Presles-et-Boves,02370,2,94,3.55,49.4
627,LAVAQUERESSE,Lavaqueresse,02450,2,94,3.70833,49.95
628,CUFFIES,Cuffies,02880,2,94,3.31667,49.4167
629,VILLEQUIER-AUMONT,Villequier-Aumont,02300,2,94,3.2,49.65
630,VENDELLES,Vendelles,02490,2,94,3.13333,49.9167
631,ATTILLY,Attilly,02490,2,94,3.16667,49.85
632,BERLANCOURT,Berlancourt,02250,2,94,3.75806,49.7787
633,GRISOLLES,Grisolles,02210,2,94,3.35,49.15
634,COURCELLES-SUR-VESLE,Courcelles-sur-Vesle,02220,2,94,3.57195,49.3381
635,SONS-ET-RONCHERES,Sons-et-Ronchères,02270,2,94,3.66667,49.75
636,SERINGES-ET-NESLES,Seringes-et-Nesles,02130,2,94,3.53333,49.2
637,GRANDLUP-ET-FAY,Grandlup-et-Fay,02350,2,94,3.73333,49.6667
638,COINCY,Coincy,02210,2,94,3.41667,49.1667
639,MARLY-GOMONT,Marly-Gomont,02120,2,94,3.8,49.9
640,MACOGNY,Macogny,02470,2,94,3.23333,49.1667
641,TARTIERS,Tartiers,02290,2,94,3.23333,49.4333
642,GIBERCOURT,Gibercourt,02440,2,94,3.28333,49.7333
643,PONTRU,Pontru,02490,2,94,3.21667,49.9
644,TRELOU-SUR-MARNE,Trélou-sur-Marne,02850,2,94,3.60695,49.077
645,LA VILLE-AUX-BOIS-LES-DIZY,Ville-aux-Bois-lès-Dizy,02340,2,94,3.99334,49.6612
646,AMIGNY-ROUY,Amigny-Rouy,02700,2,94,3.3,49.6
647,CHARMES,Charmes,02800,2,94,3.38333,49.65
648,VIFFORT,Viffort,02540,2,94,3.45,48.9667
649,MACHECOURT,Mâchecourt,02350,2,94,3.84167,49.6583
650,NOGENT-L'ARTAUD,Nogent-l'Artaud,02310,2,94,3.31667,48.9667
651,TANNIERES,Tannières,02220,2,94,3.55,49.2833
652,SAINT-ERME-OUTRE-ET-RAMECOURT,Saint-Erme-Outre-et-Ramecourt,02820,2,94,3.85,49.5167
653,JOUAIGNES,Jouaignes,02220,2,94,3.5,49.3
654,VAUCELLES-ET-BEFFECOURT,Vaucelles-et-Beffecourt,02000,2,94,3.55,49.5333
655,LESQUIELLES-SAINT-GERMAIN,Lesquielles-Saint-Germain,02120,2,94,3.61667,49.9333
656,AIZY-JOUY,Aizy-Jouy,02370,2,94,3.51639,49.4348
657,FAUCOUCOURT,Faucoucourt,02320,2,94,3.46667,49.5333
658,CHAVIGNY,Chavigny,02880,2,94,3.3,49.4333
659,VEUILLY-LA-POTERIE,Veuilly-la-Poterie,02810,2,94,3.21667,49.0833
660,MEZY-MOULINS,Mézy-Moulins,02650,2,94,3.5,49.0667
661,GERNICOURT,Gernicourt,02160,2,94,3.86667,49.4
662,QUINCY-BASSE,Quincy-Basse,02380,2,94,3.38333,49.5167
663,SERGY,Sergy,02130,2,94,3.56667,49.1833
664,TOULIS-ET-ATTENCOURT,Toulis-et-Attencourt,02250,2,94,3.73333,49.6833
665,PUISEUX-EN-RETZ,Puiseux-en-Retz,02600,2,94,3.13333,49.3
666,LEUZE,Leuze,02500,2,94,4.15,49.85
667,CREZANCY,Crézancy,02650,2,94,3.5,49.05
668,NOYALES,Noyales,02120,2,94,3.55,49.9
669,MARIGNY-EN-ORXOIS,Marigny-en-Orxois,02810,2,94,3.21667,49.0667
670,FORESTE,Foreste,02590,2,94,3.1,49.8167
671,WISSIGNICOURT,Wissignicourt,02320,2,94,3.43333,49.5333
672,TAVAUX-ET-PONTSERICOURT,Tavaux-et-Pontséricourt,02250,2,94,3.91667,49.7333
673,SAPONAY,Saponay,02130,2,94,3.48333,49.2167
674,EBOULEAU,Ébouleau,02350,2,94,3.86667,49.6667
675,ORAINVILLE,Orainville,02190,2,94,4.01667,49.3833
676,MISSY-LES-PIERREPONT,Missy-lès-Pierrepont,02350,2,94,3.8,49.6333
677,NEUILLY-SAINT-FRONT,Neuilly-Saint-Front,02470,2,94,3.26667,49.1667
678,TERGNIER,Tergnier,02700,2,94,3.3,49.65
679,LA FERTE-MILON,Ferté-Milon,02460,2,94,3.11667,49.1667
680,BASSOLES-AULERS,Bassoles-Aulers,02380,2,94,3.38333,49.5333
681,LE VERGUIER,Verguier,02490,2,94,3.16667,49.9333
682,OSTEL,Ostel,02370,2,94,3.56667,49.4333
683,SISSY,Sissy,02240,2,94,3.43333,49.8
684,LEURY,Leury,02880,2,94,3.33333,49.4333
685,LA CROIX-SUR-OURCQ,Croix-sur-Ourcq,02210,2,94,3.35,49.1667
686,PERNANT,Pernant,02200,2,94,3.23333,49.3833
687,ETREUX,Étreux,02510,2,94,3.65,49.9833
688,BRUYS,Bruys,02220,2,94,3.56667,49.2667
689,FONTENELLE,Fontenelle,02170,2,94,3.86667,50.0333
690,CERSEUIL,Cerseuil,02220,2,94,3.51667,49.3333
691,VOHARIES,Voharies,02140,2,94,3.8,49.7833
692,SAINT-PIERRE-AIGLE,Saint-Pierre-Aigle,02600,2,94,3.18333,49.3167
693,SAINT-MARTIN-RIVIERE,Saint-Martin-Rivière,02110,2,94,3.53333,50.05
694,NANTEUIL-NOTRE-DAME,Nanteuil-Notre-Dame,02210,2,94,3.4,49.2
695,SELENS,Selens,02300,2,94,3.2,49.5
696,MONTHENAULT,Monthenault,02860,2,94,3.66667,49.4833
697,SAINT-EUGENE,Saint-Eugène,02330,2,94,3.53333,49.0167
698,ETOUVELLES,Étouvelles,02000,2,94,3.58333,49.5333
699,FAVEROLLES,Faverolles,02600,2,94,3.17639,49.2242
700,LISLET,Lislet,02340,2,94,4.01667,49.6833
701,VENDEUIL,Vendeuil,02800,2,94,3.35,49.7167
702,FOLEMBRAY,Folembray,02670,2,94,3.28333,49.55
703,COURBES,Courbes,02800,2,94,3.45,49.6833
704,CHACRISE,Chacrise,02200,2,94,3.4,49.3
705,SERCHES,Serches,02220,2,94,3.45,49.35
706,ACY,Acy,02200,2,94,3.41667,49.35
707,VERNEUIL-SOUS-COUCY,Verneuil-sous-Coucy,02380,2,94,3.31667,49.5333
708,BAZOCHES-SUR-VESLES,Bazoches-sur-Vesles,02220,2,94,3.61861,49.3073
709,MAUREGNY-EN-HAYE,Mauregny-en-Haye,02820,2,94,3.8,49.5333
710,HARTENNES-ET-TAUX,Hartennes-et-Taux,02210,2,94,3.35,49.2667
711,VASSENY,Vasseny,02220,2,94,3.48333,49.35
712,MERVAL,Merval,02160,2,94,3.7,49.35
713,CORCY,Corcy,02600,2,94,3.21667,49.25
714,BONY,Bony,02420,2,94,3.21667,49.9833
715,BRENY,Breny,02210,2,94,3.35,49.1833
716,BRECY,Brécy,02210,2,94,3.43333,49.15
717,BRUYERES-SUR-FERE,Bruyères-sur-Fère,02130,2,94,3.43333,49.1833
718,FLAVY-LE-MARTEL,Flavy-le-Martel,02520,2,94,3.2,49.7167
719,PANCY-COURTECON,Pancy-Courtecon,02860,2,94,3.65,49.4667
720,BOSMONT-SUR-SERRE,Bosmont-sur-Serre,02250,2,94,3.86667,49.7333
721,MISSY-AUX-BOIS,Missy-aux-Bois,02200,2,94,3.25,49.3333
722,SURFONTAINE,Surfontaine,02240,2,94,3.45,49.7333
723,DAGNY-LAMBERCY,Dagny-Lambercy,02140,2,94,4.03333,49.7667
724,LANCHY,Lanchy,02590,2,94,3.08333,49.8333
725,VAUDESSON,Vaudesson,02320,2,94,3.48333,49.4667
726,COEUVRES-ET-VALSERY,Coeuvres-et-Valsery,02600,2,94,3.15,49.3333
727,EPIEDS,Épieds,02400,2,94,3.45,49.1
728,VILLENEUVE-SAINT-GERMAIN,Villeneuve-Saint-Germain,02200,2,94,3.35,49.3833
729,ALAINCOURT,Alaincourt,02240,2,94,3.36667,49.75
730,SOUCY,Soucy,02600,2,94,3.13333,49.3167
731,ARCHON,Archon,02360,2,94,4.11667,49.7417
732,PARGNY-FILAIN,Pargny-Filain,02000,2,94,3.53333,49.4667
733,GERMAINE,Germaine,02590,2,94,3.11667,49.7833
734,LA NEUVILLE-HOUSSET,Neuville-Housset,02250,2,94,3.71667,49.7833
735,BELLEAU,Belleau,02400,2,94,3.3,49.1
736,PAARS,Paars,02220,2,94,3.6,49.3333
737,LANISCOURT,Laniscourt,02000,2,94,3.55,49.55
738,SERMOISE,Sermoise,02220,2,94,3.45,49.3667
739,BARENTON-BUGNY,Barenton-Bugny,02000,2,94,3.65,49.6333
740,QUIERZY,Quierzy,02300,2,94,3.13333,49.5667
741,CERIZY,Cerizy,02240,2,94,3.33333,49.75
742,LA FERTE-CHEVRESIS,Ferté-Chevresis,02270,2,94,3.56667,49.7333
743,RAMICOURT,Ramicourt,02110,2,94,3.33333,49.95
744,BUSSIARES,Bussiares,02810,2,94,3.25,49.0833
745,BERNOT,Bernot,02120,2,94,3.5,49.8667
746,LERZY,Lerzy,02260,2,94,3.86667,49.9333
747,SAMOUSSY,Samoussy,02840,2,94,3.73333,49.5833
748,GROUGIS,Grougis,02110,2,94,3.53333,49.9333
749,MACQUIGNY,Macquigny,02120,2,94,3.55,49.8833
750,LA FLAMENGRIE,Flamengrie,02260,2,94,3.91667,50
751,SERVAIS,Servais,02700,2,94,3.35,49.6167
752,BERTRICOURT,Bertricourt,02190,2,94,4,49.3833
